product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
30,8501,4,Accusamus.,OutdoorsHomeToys,23.05.2023,09.11.2023 16:15:53,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Refined Metal Chair,True,0,Fantastic
31,3639,3,Voluptas.,AutomotiveAutomotiveShoes,06.07.2023,10.11.2023 11:29:31,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Sleek Rubber Soap,True,0,Generic
32,8448,4,Et.,GamesIndustrialBeautyToysComputers,10.03.2023,10.11.2023 04:44:26,The Football Is Good For Training And Recreational Purposes,Gorgeous Cotton Car,True,0,Refined
33,6640,4,Corrupti.,BabyMoviesKids,09.07.2023,10.11.2023 07:20:28,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Handcrafted Wooden Salad,True,0,Handcrafted
34,3718,5,Laudantium.,KidsJeweleryClothing,15.06.2023,10.11.2023 11:05:27,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Gorgeous Fresh Shirt,True,0,Licensed
35,4661,2,Repellendus.,ToysMoviesJeweleryJeweleryHome,10.08.2023,10.11.2023 02:03:25,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Awesome Cotton Tuna,True,0,Fantastic
36,205,4,Aut.,GroceryElectronicsBeautyBabyBooks,13.08.2023,10.11.2023 01:03:44,The Football Is Good For Training And Recreational Purposes,Gorgeous Concrete Shoes,True,0,Gorgeous
37,4848,3,Eligendi.,BeautyComputersGroceryElectronics,13.03.2023,10.11.2023 03:47:32,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Sleek Concrete Pants,True,0,Rustic
38,2431,5,Modi.,ToysJewelery,26.06.2023,10.11.2023 04:20:31,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Tasty Frozen Shirt,True,0,Sleek
39,5894,2,Incidunt.,ClothingAutomotiveHome,29.05.2023,10.11.2023 00:51:33,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Licensed Concrete Chair,True,0,Refined
40,8634,1,In.,Computers,27.09.2023,10.11.2023 05:32:09,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Licensed Frozen Gloves,True,0,Unbranded
41,8761,1,Reiciendis.,ClothingHealthHomeSportsSports,04.03.2023,10.11.2023 10:12:20,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Fantastic Steel Cheese,True,0,Gorgeous
42,9964,2,Qui.,ToysGrocery,21.05.2023,09.11.2023 20:04:21,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Sleek Rubber Hat,True,0,Unbranded
43,454,0,Tempora.,JeweleryGroceryKidsComputersKids,10.12.2022,10.11.2023 09:35:14,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Refined Plastic Gloves,True,0,Incredible
44,3322,4,Quis.,Shoes,03.01.2023,10.11.2023 00:09:43,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Refined Cotton Pants,True,0,Licensed
45,6037,5,Iure.,HomeOutdoorsGarden,15.03.2023,10.11.2023 00:31:04,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Ergonomic Rubber Pants,True,0,Tasty
46,8845,4,Dolorum.,Automotive,12.12.2022,09.11.2023 18:00:14,The Football Is Good For Training And Recreational Purposes,Handcrafted Frozen Chips,True,0,Practical
47,5843,1,Dolor.,ComputersGroceryHealth,21.11.2022,09.11.2023 16:44:22,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Refined Steel Towels,True,0,Incredible
48,6553,4,Unde.,ClothingClothingGamesGrocery,23.08.2023,10.11.2023 08:00:14,The Football Is Good For Training And Recreational Purposes,Ergonomic Wooden Towels,True,0,Unbranded
49,3269,4,In.,Health,13.03.2023,09.11.2023 21:22:01,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Practical Soft Ball,True,0,Ergonomic
50,4354,1,Quas.,ClothingGarden,01.08.2023,10.11.2023 01:18:26,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Intelligent Granite Mouse,True,0,Generic
51,1648,1,Minima.,AutomotiveIndustrialOutdoorsToysHome,14.09.2023,10.11.2023 03:30:29,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Incredible Wooden Salad,True,0,Rustic
52,5481,2,Impedit.,KidsElectronics,16.02.2023,10.11.2023 02:48:57,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Handcrafted Steel Chair,True,0,Handcrafted
53,3892,3,Pariatur.,Computers,14.11.2022,09.11.2023 22:32:54,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Handcrafted Frozen Sausages,True,0,Generic
54,489,2,Quia.,Automotive,21.11.2022,10.11.2023 06:35:46,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Small Granite Shoes,True,0,Gorgeous
55,6851,0,Soluta.,ClothingIndustrial,02.10.2023,09.11.2023 22:18:40,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Generic Plastic Soap,True,0,Gorgeous
56,83,3,Soluta.,Books,18.09.2023,09.11.2023 19:40:28,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Licensed Plastic Chair,True,0,Gorgeous
57,2693,0,Consequatur.,AutomotiveBeauty,12.02.2023,10.11.2023 01:24:44,The Football Is Good For Training And Recreational Purposes,Incredible Fresh Towels,True,0,Sleek
58,3015,2,Mollitia.,BeautyComputersHealthToysGrocery,19.01.2023,09.11.2023 17:24:41,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Handcrafted Cotton Ball,True,0,Unbranded
59,2592,3,Perspiciatis.,ShoesHomeGroceryGroceryOutdoors,08.05.2023,10.11.2023 10:03:42,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Licensed Plastic Pants,True,0,Sleek
60,6651,0,Id.,ShoesBeautyToysMusic,08.11.2023,10.11.2023 05:11:51,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Awesome Steel Mouse,True,0,Licensed
61,4338,4,Incidunt.,BeautyMusic,05.02.2023,10.11.2023 05:35:20,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Fantastic Soft Computer,True,0,Refined
62,5122,0,Perspiciatis.,ToysClothingIndustrial,12.05.2023,10.11.2023 06:53:24,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Fantastic Wooden Cheese,True,0,Fantastic
63,4967,3,Quos.,ShoesMusic,04.05.2023,10.11.2023 05:39:57,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Handmade Rubber Fish,True,0,Practical
64,1595,0,Omnis.,MoviesToolsToolsComputers,20.08.2023,10.11.2023 07:57:31,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Small Granite Table,True,0,Tasty
65,2730,1,Eius.,GroceryJewelery,05.05.2023,09.11.2023 19:33:48,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Rustic Fresh Table,True,0,Rustic
66,7052,4,Eaque.,AutomotiveBeautyMoviesSports,27.10.2023,09.11.2023 18:33:11,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Incredible Fresh Shoes,True,0,Incredible
67,1582,0,Praesentium.,IndustrialMusic,01.05.2023,10.11.2023 00:16:24,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Intelligent Plastic Tuna,True,0,Tasty
68,1562,4,Debitis.,Jewelery,16.08.2023,10.11.2023 02:07:45,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Small Plastic Hat,True,0,Incredible
69,1395,4,Expedita.,MoviesMoviesKids,09.08.2023,10.11.2023 02:56:55,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Sleek Metal Computer,True,0,Ergonomic
70,725,1,Perspiciatis.,SportsIndustrialShoesElectronicsHome,22.02.2023,10.11.2023 01:06:27,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Unbranded Wooden Chair,True,0,Gorgeous
71,9589,4,Aliquid.,Movies,15.12.2022,10.11.2023 07:19:58,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Refined Granite Soap,True,0,Small
72,1446,3,Nisi.,KidsElectronics,28.03.2023,09.11.2023 22:45:29,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Sleek Fresh Chips,True,0,Handmade
73,4230,4,Ab.,Clothing,15.01.2023,09.11.2023 23:24:12,The Football Is Good For Training And Recreational Purposes,Generic Fresh Towels,True,0,Unbranded
74,5773,1,Dolorem.,ToysGamesHomeAutomotiveComputers,11.01.2023,10.11.2023 00:02:24,The Football Is Good For Training And Recreational Purposes,Incredible Frozen Gloves,True,0,Licensed
75,5225,3,Tempora.,Garden,14.11.2022,10.11.2023 11:44:49,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Refined Granite Keyboard,True,0,Incredible
76,448,3,Itaque.,Home,02.05.2023,09.11.2023 17:23:19,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Gorgeous Frozen Table,True,0,Sleek
77,85,5,Perferendis.,Tools,12.05.2023,09.11.2023 21:15:55,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Tasty Granite Fish,True,0,Sleek
78,7035,1,Veniam.,ComputersSports,30.09.2023,09.11.2023 22:57:58,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Frozen Pants,True,0,Handcrafted
79,360,0,Totam.,BabyComputersHealth,07.04.2023,09.11.2023 17:19:52,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Licensed Wooden Bacon,True,0,Awesome
80,1942,4,Et.,GroceryToysIndustrial,18.12.2022,10.11.2023 04:38:49,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Sleek Fresh Sausages,True,0,Fantastic
81,3959,0,Quaerat.,AutomotiveElectronicsJeweleryHealthHealth,05.01.2023,09.11.2023 21:14:20,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Ergonomic Wooden Tuna,True,0,Handcrafted
82,4557,1,In.,Baby,14.02.2023,10.11.2023 10:14:33,The Football Is Good For Training And Recreational Purposes,Awesome Cotton Car,True,0,Refined
83,8759,1,Optio.,BooksBooksBeauty,06.03.2023,09.11.2023 19:45:53,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Sleek Rubber Ball,True,0,Generic
84,5050,3,Maxime.,MoviesOutdoorsGamesMoviesShoes,11.11.2022,09.11.2023 15:50:04,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Refined Concrete Fish,True,0,Gorgeous
85,6656,5,Accusantium.,ToysMoviesGames,08.11.2023,09.11.2023 13:50:01,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Licensed Metal Ball,True,0,Tasty
86,5047,3,Nesciunt.,ClothingElectronics,17.04.2023,09.11.2023 14:48:10,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Gorgeous Fresh Keyboard,True,0,Handcrafted
87,5678,0,Totam.,ClothingClothingToolsBooksGrocery,22.12.2022,10.11.2023 10:44:10,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handcrafted Soft Fish,True,0,Ergonomic
88,90,3,Ut.,JeweleryShoesSportsMoviesIndustrial,11.06.2023,09.11.2023 20:02:24,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Practical Soft Bacon,True,0,Intelligent
89,605,4,Dolorem.,MusicBabyShoesClothing,23.12.2022,10.11.2023 11:17:19,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Rustic Plastic Shirt,True,0,Intelligent
90,1609,0,Assumenda.,Computers,02.09.2023,09.11.2023 19:27:25,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Awesome Fresh Mouse,True,0,Unbranded
91,7467,4,Adipisci.,BeautyMusicBooksBeauty,28.09.2023,10.11.2023 08:24:43,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Practical Wooden Bike,True,0,Awesome
92,6544,1,Numquam.,BeautyMusicElectronicsShoesBooks,09.08.2023,10.11.2023 02:19:49,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Fantastic Rubber Cheese,True,0,Gorgeous
93,4871,1,Ullam.,OutdoorsShoesSportsIndustrial,27.06.2023,10.11.2023 06:58:27,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Small Cotton Mouse,True,0,Gorgeous
94,3339,4,Facere.,GardenBeautyMoviesClothingBeauty,02.05.2023,10.11.2023 13:09:01,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Unbranded Rubber Keyboard,True,0,Gorgeous
95,2011,3,Eos.,ToysGroceryElectronicsBooks,24.08.2023,09.11.2023 19:14:29,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Fantastic Concrete Fish,True,0,Licensed
96,6146,5,Consectetur.,HealthIndustrialGroceryKidsMovies,30.04.2023,09.11.2023 21:56:30,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Generic Soft Car,True,0,Rustic
97,8116,0,Corrupti.,ElectronicsMoviesMusicBabyToys,15.12.2022,09.11.2023 22:27:29,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Gorgeous Concrete Towels,True,0,Awesome
98,9664,5,Nostrum.,BabyComputersGroceryJewelery,13.01.2023,10.11.2023 05:14:52,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Ergonomic Rubber Gloves,True,0,Practical
99,7155,5,At.,ComputersShoesMusicGames,22.10.2023,10.11.2023 11:29:28,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Small Cotton Bike,True,0,Generic
100,1248,1,Ut.,SportsComputersSportsHealth,23.06.2023,10.11.2023 10:29:38,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Generic Rubber Shoes,True,0,Ergonomic
101,6672,5,Nisi.,ElectronicsBooksHealthJewelery,21.06.2023,10.11.2023 01:22:03,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Handmade Fresh Hat,True,0,Intelligent
102,6720,3,Unde.,BooksBaby,19.07.2023,09.11.2023 14:25:22,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Tasty Rubber Shoes,True,0,Sleek
103,2236,3,Neque.,AutomotiveGardenHealthElectronics,29.05.2023,09.11.2023 20:43:05,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Incredible Concrete Cheese,True,0,Unbranded
104,6656,4,Dolores.,Electronics,06.10.2023,10.11.2023 04:40:37,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Rustic Soft Fish,True,0,Rustic
105,3600,3,Et.,MusicClothing,31.10.2023,09.11.2023 23:49:47,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Sleek Wooden Ball,True,0,Fantastic
106,2165,3,Ut.,GroceryMoviesClothing,31.05.2023,09.11.2023 20:33:18,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Handmade Concrete Soap,True,0,Fantastic
107,3866,2,Et.,ToolsToysToolsClothingIndustrial,01.11.2023,09.11.2023 23:45:40,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Ergonomic Metal Chicken,True,0,Incredible
108,7075,1,Ipsa.,Electronics,18.02.2023,09.11.2023 19:15:34,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Sleek Granite Chair,True,0,Gorgeous
109,6781,2,Quia.,ElectronicsOutdoorsHealth,12.10.2023,09.11.2023 23:01:35,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Ergonomic Steel Chips,True,0,Gorgeous
110,63,5,Vero.,SportsComputersBooksToolsKids,27.09.2023,10.11.2023 09:24:31,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handcrafted Cotton Hat,True,0,Awesome
111,7777,2,Enim.,ToolsSports,26.04.2023,09.11.2023 17:05:19,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Handmade Steel Tuna,True,0,Refined
112,3724,5,Itaque.,ToysToysComputersGroceryAutomotive,14.05.2023,10.11.2023 11:52:38,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Refined Frozen Computer,True,0,Small
113,2478,4,Sed.,ToolsKidsToysOutdoors,17.05.2023,09.11.2023 14:42:51,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Generic Metal Hat,True,0,Tasty
114,9891,5,Fugiat.,KidsElectronics,31.01.2023,09.11.2023 15:01:41,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Ergonomic Metal Sausages,True,0,Fantastic
115,7493,2,Error.,Shoes,30.03.2023,10.11.2023 08:18:44,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Incredible Granite Bacon,True,0,Fantastic
116,4520,1,Molestiae.,MusicHealthAutomotiveTools,17.11.2022,10.11.2023 04:57:08,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Refined Metal Table,True,0,Awesome
117,3000,5,Quibusdam.,Garden,09.05.2023,09.11.2023 19:26:44,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Tasty Wooden Chips,True,0,Refined
118,7776,1,Omnis.,ComputersShoes,12.06.2023,09.11.2023 19:29:53,The Football Is Good For Training And Recreational Purposes,Gorgeous Soft Gloves,True,0,Awesome
119,848,2,Aperiam.,JewelerySports,09.05.2023,10.11.2023 06:06:05,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Handcrafted Metal Shoes,True,0,Refined
120,2794,4,Quo.,KidsBeautyGarden,04.10.2023,09.11.2023 18:05:46,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Tasty Metal Table,True,0,Handcrafted
121,2390,5,Sed.,ComputersGarden,19.08.2023,10.11.2023 12:19:07,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Gorgeous Frozen Computer,True,0,Awesome
122,2755,1,Ut.,ShoesBabyAutomotiveMovies,25.12.2022,09.11.2023 22:57:08,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Licensed Concrete Table,True,0,Practical
123,5351,0,Consequatur.,Toys,04.12.2022,09.11.2023 15:47:47,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Incredible Cotton Shirt,True,0,Awesome
124,4105,0,Repellendus.,ToolsIndustrialShoesTools,09.12.2022,10.11.2023 02:52:37,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Handmade Soft Cheese,True,0,Refined
125,4624,2,Velit.,Toys,09.04.2023,09.11.2023 15:26:10,The Football Is Good For Training And Recreational Purposes,Awesome Granite Chicken,True,0,Refined
126,4194,0,A.,ClothingComputersGamesOutdoors,10.11.2023,09.11.2023 16:53:18,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handmade Rubber Pants,True,0,Licensed
