product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
65,3898,4,Vero.,AutomotiveShoesMusicGardenMovies,06-09-2023,09-11-2023 00:50:47,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Handmade Wooden Keyboard,True,0,Awesome
66,608,4,Laboriosam.,GamesSportsClothingSportsBaby,31-12-2022,09-11-2023 11:03:32,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Incredible Plastic Chicken,True,0,Refined
67,8461,4,Cumque.,OutdoorsClothing,03-12-2022,09-11-2023 07:40:02,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Gorgeous Steel Ball,True,0,Licensed
68,6144,3,Molestias.,ShoesAutomotive,19-05-2023,09-11-2023 11:05:27,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Unbranded Rubber Chips,True,0,Handmade
69,8683,2,Repellat.,OutdoorsAutomotiveToolsBeautyClothing,29-03-2023,09-11-2023 01:56:32,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Handmade Plastic Table,True,0,Handcrafted
70,221,2,Corrupti.,Games,02-07-2023,09-11-2023 03:51:26,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Sleek Fresh Salad,True,0,Small
71,8538,5,Impedit.,MusicToolsHealthBaby,16-09-2023,08-11-2023 16:34:33,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Refined Wooden Tuna,True,0,Tasty
72,2245,0,Et.,BooksMusicElectronicsHealth,15-08-2023,08-11-2023 19:48:28,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Incredible Fresh Chicken,True,0,Fantastic
73,6228,5,Quo.,ComputersHome,26-06-2023,08-11-2023 18:03:20,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Incredible Wooden Computer,True,0,Rustic
74,1992,5,Pariatur.,Beauty,19-04-2023,09-11-2023 07:28:47,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Gorgeous Frozen Ball,True,0,Licensed
75,6283,4,Rerum.,JeweleryShoes,12-03-2023,08-11-2023 20:11:25,The Football Is Good For Training And Recreational Purposes,Practical Concrete Pizza,True,0,Incredible
76,86,0,Sed.,Shoes,26-08-2023,09-11-2023 06:30:22,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Incredible Fresh Salad,True,0,Fantastic
77,2968,4,Eum.,ComputersMoviesElectronicsBooksBaby,23-06-2023,09-11-2023 03:03:16,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Fantastic Concrete Chair,True,0,Sleek
78,792,1,Exercitationem.,GardenHealthSportsGroceryToys,07-04-2023,09-11-2023 11:56:40,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Unbranded Steel Cheese,True,0,Incredible
79,3048,4,Reiciendis.,Tools,26-07-2023,09-11-2023 02:50:06,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Handcrafted Concrete Towels,True,0,Generic
80,2910,5,Iste.,JeweleryGamesJewelery,17-05-2023,08-11-2023 17:41:13,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Handcrafted Wooden Bacon,True,0,Practical
81,3905,2,Exercitationem.,BeautySports,17-07-2023,08-11-2023 23:36:17,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Practical Metal Fish,True,0,Generic
82,3273,4,Minus.,HealthGroceryToys,25-06-2023,08-11-2023 22:14:11,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Awesome Concrete Pants,True,0,Gorgeous
83,7705,0,Voluptas.,JeweleryOutdoorsGarden,14-05-2023,08-11-2023 19:01:16,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Small Steel Soap,True,0,Intelligent
84,5327,5,Sit.,KidsGroceryHealthClothing,13-08-2023,09-11-2023 05:21:41,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Incredible Concrete Gloves,True,0,Ergonomic
85,1149,4,Consequatur.,Electronics,01-11-2023,09-11-2023 11:56:14,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Refined Soft Hat,True,0,Unbranded
86,1250,3,Ducimus.,OutdoorsShoes,15-03-2023,09-11-2023 12:00:11,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Practical Soft Towels,True,0,Awesome
87,7280,1,Enim.,MoviesBooksElectronics,30-10-2023,09-11-2023 09:12:25,The Football Is Good For Training And Recreational Purposes,Small Plastic Shoes,True,0,Incredible
88,2460,5,Cum.,OutdoorsJewelery,12-05-2023,08-11-2023 23:21:02,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Rustic Metal Car,True,0,Fantastic
89,511,1,Esse.,ComputersGamesToysOutdoorsSports,15-08-2023,09-11-2023 08:37:16,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Rustic Soft Table,True,0,Incredible
90,7816,4,Ipsam.,SportsClothingOutdoors,27-10-2023,09-11-2023 03:53:10,The Football Is Good For Training And Recreational Purposes,Generic Plastic Fish,True,0,Handmade
91,1240,2,At.,HomeTools,28-03-2023,09-11-2023 09:59:02,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Fantastic Steel Towels,True,0,Licensed
92,607,1,Nulla.,Shoes,03-06-2023,09-11-2023 14:18:12,The Football Is Good For Training And Recreational Purposes,Rustic Granite Ball,True,0,Incredible
93,4223,1,Amet.,BooksShoes,22-05-2023,09-11-2023 14:54:20,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Handcrafted Rubber Cheese,True,0,Small
94,8142,0,Quibusdam.,MusicShoesClothingToys,27-01-2023,09-11-2023 13:03:18,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Licensed Rubber Chips,True,0,Generic
95,7199,4,Enim.,ShoesShoesBooksHome,22-01-2023,09-11-2023 07:50:15,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Handcrafted Plastic Mouse,True,0,Tasty
96,5976,5,Omnis.,ShoesBabyOutdoors,30-03-2023,09-11-2023 13:17:33,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Tasty Plastic Car,True,0,Gorgeous
97,2842,3,Iste.,MusicHealth,28-10-2023,08-11-2023 18:37:25,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Ergonomic Wooden Fish,True,0,Handmade
98,1839,5,Cupiditate.,ComputersHealthGroceryIndustrialToys,17-09-2023,09-11-2023 02:52:44,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Unbranded Steel Bike,True,0,Fantastic
99,7607,4,Et.,HomeGardenGroceryKidsIndustrial,19-05-2023,09-11-2023 10:22:54,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Gorgeous Plastic Chicken,True,0,Rustic
100,4623,5,Sit.,KidsHealthJeweleryComputersToys,06-12-2022,09-11-2023 03:48:00,The Football Is Good For Training And Recreational Purposes,Unbranded Fresh Ball,True,0,Refined
101,3752,4,Labore.,ToolsBabyHealth,10-04-2023,08-11-2023 23:23:48,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Incredible Rubber Chips,True,0,Generic
102,3745,5,Aut.,BeautyHealthClothingGardenBaby,27-05-2023,08-11-2023 20:24:41,The Football Is Good For Training And Recreational Purposes,Unbranded Cotton Keyboard,True,0,Rustic
103,3878,0,Odio.,ToolsGardenHealthGrocery,25-09-2023,09-11-2023 10:04:51,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Generic Soft Salad,True,0,Ergonomic
104,9609,1,Cum.,BeautyBooks,09-04-2023,08-11-2023 16:14:43,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Awesome Frozen Chips,True,0,Awesome
105,6690,2,Nihil.,SportsMoviesBaby,24-02-2023,09-11-2023 00:47:19,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Small Rubber Shoes,True,0,Small
106,3663,2,Repellendus.,Kids,29-01-2023,09-11-2023 02:11:34,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Rustic Wooden Fish,True,0,Handmade
107,8331,1,Architecto.,IndustrialOutdoorsComputersClothingGrocery,13-01-2023,08-11-2023 22:17:43,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Unbranded Concrete Ball,True,0,Gorgeous
108,6028,1,Dolores.,Toys,18-02-2023,09-11-2023 01:40:19,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Gorgeous Fresh Fish,True,0,Ergonomic
109,682,4,Quas.,ToysShoes,06-06-2023,08-11-2023 20:54:09,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Sleek Soft Chair,True,0,Ergonomic
110,8545,4,Qui.,HealthTools,28-02-2023,09-11-2023 03:07:59,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Licensed Wooden Hat,True,0,Unbranded
111,5006,4,Explicabo.,AutomotiveHomeMusicToys,05-03-2023,09-11-2023 05:03:46,The Football Is Good For Training And Recreational Purposes,Tasty Cotton Chair,True,0,Practical
112,6558,0,Enim.,MoviesBabyMusicTools,13-05-2023,09-11-2023 14:12:31,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Awesome Steel Keyboard,True,0,Fantastic
113,1288,2,Iste.,GroceryComputersHealth,26-01-2023,08-11-2023 20:10:00,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handcrafted Granite Cheese,True,0,Generic
114,3902,1,Dolor.,AutomotiveGardenBeauty,30-08-2023,09-11-2023 14:28:14,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Tasty Soft Bacon,True,0,Small
115,4210,4,Itaque.,Industrial,06-10-2023,09-11-2023 06:19:30,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Sleek Soft Bike,True,0,Rustic
116,9646,3,Quis.,Electronics,30-09-2023,09-11-2023 01:51:59,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Handmade Soft Shirt,True,0,Refined
117,5950,1,Labore.,GardenToysBeautyShoes,16-04-2023,08-11-2023 15:30:44,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Handcrafted Frozen Car,True,0,Rustic
118,8129,4,Et.,MoviesBeauty,16-09-2023,09-11-2023 07:59:54,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Licensed Metal Shirt,True,0,Unbranded
119,9055,2,Ut.,Toys,01-07-2023,09-11-2023 10:48:04,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Licensed Concrete Gloves,True,0,Incredible
120,6199,3,Inventore.,Garden,08-08-2023,09-11-2023 15:03:10,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Gorgeous Plastic Gloves,True,0,Practical
121,9413,0,Exercitationem.,BabyHealthElectronics,28-12-2022,08-11-2023 15:28:02,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Licensed Granite Shirt,True,0,Practical
122,4465,4,Aut.,BabyElectronicsElectronicsElectronicsBeauty,07-06-2023,09-11-2023 07:06:12,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Awesome Rubber Keyboard,True,0,Generic
123,1494,3,Distinctio.,HomeHealthBooksSports,23-01-2023,08-11-2023 17:56:25,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Unbranded Fresh Mouse,True,0,Practical
124,6091,1,Quo.,JeweleryJewelery,21-10-2023,09-11-2023 11:31:17,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Fantastic Cotton Shoes,True,0,Sleek
125,3295,3,Excepturi.,BabyToysJeweleryBeautyHome,30-10-2023,09-11-2023 03:49:52,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Tasty Plastic Ball,True,0,Awesome
126,8690,3,Iusto.,AutomotiveElectronicsToys,03-02-2023,08-11-2023 16:46:57,The Football Is Good For Training And Recreational Purposes,Practical Metal Fish,True,0,Generic
127,6637,4,Non.,IndustrialJeweleryToys,12-01-2023,08-11-2023 17:23:50,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Handmade Concrete Chips,True,0,Tasty
